0.24285714285714285	0.3	0.3380952380952381	0.11904761904761904
0.20952380952380953	0.2619047619047619	0.14285714285714285	0.38571428571428573
0.40476190476190477	0.15714285714285714	0.14761904761904762	0.2904761904761905
0.3142857142857143	0.17142857142857143	0.15714285714285714	0.35714285714285715
0.22857142857142856	0.3476190476190476	0.2857142857142857	0.1380952380952381
0.2619047619047619	0.2714285714285714	0.20476190476190476	0.2619047619047619
0.3952380952380952	0.21904761904761905	0.20476190476190476	0.18095238095238095
0.23809523809523808	0.24285714285714285	0.24761904761904763	0.2714285714285714
0.319047619047619	0.20952380952380953	0.18571428571428572	0.2857142857142857
0.3523809523809524	0.14761904761904762	0.26666666666666666	0.23333333333333334
0.28095238095238095	0.23809523809523808	0.2714285714285714	0.20476190476190476
0.22380952380952382	0.23333333333333334	0.2523809523809524	0.2857142857142857
0.32857142857142857	0.2	0.26666666666666666	0.2
0.4666666666666667	0.3238095238095238	0.023809523809523808	0.18571428571428572
0.28095238095238095	0.2	0.17142857142857143	0.34285714285714286
0.3523809523809524	0.2	0.21428571428571427	0.22857142857142856
0.23809523809523808	0.2	0.17142857142857143	0.3904761904761905
0.16666666666666666	0.29523809523809524	0.2857142857142857	0.2523809523809524
0.2714285714285714	0.26666666666666666	0.2	0.2523809523809524
0.2523809523809524	0.22380952380952382	0.3142857142857143	0.2
0.26666666666666666	0.21428571428571427	0.319047619047619	0.2
0.3380952380952381	0.23333333333333334	0.2523809523809524	0.1761904761904762
0.3142857142857143	0.2	0.10476190476190476	0.35714285714285715
0.3476190476190476	0.12380952380952381	0.29523809523809524	0.23333333333333334
0.40476190476190477	0.11904761904761904	0.14761904761904762	0.32857142857142857
0.2571428571428571	0.2	0.20476190476190476	0.3380952380952381
0.2761904761904762	0.2857142857142857	0.2523809523809524	0.18571428571428572
0.3333333333333333	0.20952380952380953	0.20952380952380953	0.24761904761904763
0.18571428571428572	0.3333333333333333	0.2523809523809524	0.22857142857142856
0.24285714285714285	0.2523809523809524	0.2761904761904762	0.22857142857142856
0.18095238095238095	0.2714285714285714	0.18095238095238095	0.36666666666666664
0.3380952380952381	0.18571428571428572	0.19047619047619047	0.2857142857142857
0.28095238095238095	0.15714285714285714	0.12857142857142856	0.43333333333333335
0.19523809523809524	0.319047619047619	0.22857142857142856	0.2571428571428571
0.2	0.32857142857142857	0.24761904761904763	0.22380952380952382
0.3142857142857143	0.20476190476190476	0.21428571428571427	0.26666666666666666
0.37142857142857144	0.14285714285714285	0.18095238095238095	0.3047619047619048
0.2619047619047619	0.2714285714285714	0.22857142857142856	0.23809523809523808
0.319047619047619	0.1761904761904762	0.22380952380952382	0.28095238095238095
0.17142857142857143	0.2904761904761905	0.1380952380952381	0.4
0.1380952380952381	0.3380952380952381	0.2761904761904762	0.24761904761904763
0.2571428571428571	0.24285714285714285	0.28095238095238095	0.21904761904761905
0.3619047619047619	0.08571428571428572	0.19047619047619047	0.3619047619047619
0.3	0.18571428571428572	0.22857142857142856	0.2857142857142857
0.18571428571428572	0.30952380952380953	0.34285714285714286	0.1619047619047619
0.1761904761904762	0.3047619047619048	0.18095238095238095	0.3380952380952381
0.24761904761904763	0.19523809523809524	0.2761904761904762	0.28095238095238095
0.2857142857142857	0.22857142857142856	0.23809523809523808	0.24761904761904763
0.20952380952380953	0.2571428571428571	0.28095238095238095	0.2523809523809524
0.21428571428571427	0.2857142857142857	0.11904761904761904	0.38095238095238093
0.19047619047619047	0.2619047619047619	0.2523809523809524	0.29523809523809524
0.2	0.3	0.3380952380952381	0.1619047619047619
0.3952380952380952	0.19047619047619047	0.2619047619047619	0.1523809523809524
0.2523809523809524	0.23333333333333334	0.20952380952380953	0.3047619047619048
0.2904761904761905	0.19523809523809524	0.23333333333333334	0.28095238095238095
0.19523809523809524	0.3476190476190476	0.2761904761904762	0.18095238095238095
0.3238095238095238	0.20952380952380953	0.22857142857142856	0.23809523809523808
0.21428571428571427	0.23333333333333334	0.26666666666666666	0.2857142857142857
0.28095238095238095	0.21428571428571427	0.32857142857142857	0.1761904761904762
0.24761904761904763	0.28095238095238095	0.1761904761904762	0.29523809523809524
0.07142857142857142	0.4857142857142857	0.3238095238095238	0.11904761904761904
0.07142857142857142	0.4857142857142857	0.3238095238095238	0.11904761904761904
0.3	0.2523809523809524	0.22857142857142856	0.21904761904761905
0.2571428571428571	0.21428571428571427	0.32857142857142857	0.2
0.23333333333333334	0.20952380952380953	0.26666666666666666	0.28095238095238095
0.18095238095238095	0.34285714285714286	0.3333333333333333	0.14285714285714285
0.20952380952380953	0.4	0.23809523809523808	0.1523809523809524
0.319047619047619	0.1761904761904762	0.18095238095238095	0.3238095238095238
0.2571428571428571	0.2619047619047619	0.3142857142857143	0.16666666666666666
0.08095238095238096	0.26666666666666666	0.47619047619047616	0.1761904761904762
0.3	0.1761904761904762	0.21904761904761905	0.3047619047619048
0.24285714285714285	0.3047619047619048	0.21428571428571427	0.23809523809523808
0.21904761904761905	0.3380952380952381	0.22380952380952382	0.21904761904761905
0.2714285714285714	0.24285714285714285	0.19523809523809524	0.2904761904761905
0.35714285714285715	0.2	0.23333333333333334	0.20952380952380953
0.1761904761904762	0.34285714285714286	0.2619047619047619	0.21904761904761905
0.29523809523809524	0.22380952380952382	0.24285714285714285	0.23809523809523808
0.26666666666666666	0.20952380952380953	0.28095238095238095	0.23809523809523808
0.23333333333333334	0.2619047619047619	0.2523809523809524	0.2523809523809524
